"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026064",1848.43777079639,0.0716721169676855,0.235692732476931,0.304091332025694,0.761058310384876,0.999862803868047
"ENSMUSG00000100371",0.826634145518319,-0.150407111005703,0.96245749343443,-0.156274029795322,0.87581702603902,0.999862803868047
"ENSMUSG00000100237",2.00871149163427,0.0519247807169113,0.555124271639567,0.0935372192672296,0.925476782593277,0.999862803868047
"ENSMUSG00000100910",0.301967436748816,-0.190255132079151,2.10477931181528,-0.0903919622409554,0.927975743749116,0.999862803868047
"ENSMUSG00000026058",11.2288817633664,-0.356300143591552,0.446329334763103,-0.798289773583142,0.424702351134183,0.999862803868047
"ENSMUSG00000026134",309.990744779838,-0.00923813040573802,0.223750245410824,-0.0412876883722565,0.96706654795783,0.999862803868047
"ENSMUSG00000004768",428.25009610187,-0.188140605532187,0.179256765057776,-1.04955930378163,0.293920776011046,0.999862803868047
"ENSMUSG00000042215",288.807933873857,-0.348388992142864,0.29514634198609,-1.18039407094967,0.237843518992752,0.999862803868047
"ENSMUSG00000042197",705.259695053523,-0.15697554101165,0.0845334841440985,-1.85696286626568,0.0633164373487576,0.999862803868047
"ENSMUSG00000042182",16.8570614603787,-0.602774432079395,0.258255718623991,-2.33402162512036,0.0195945896086623,0.999862803868047
"ENSMUSG00000026131",6008.103402122,-0.0995099567716786,0.128488153442723,-0.774467949810157,0.438654114310589,0.999862803868047
"ENSMUSG00000096992",4.09036480057899,0.910651691686746,0.599966031544682,1.51783875054087,0.129055053657064,0.999862803868047
"ENSMUSG00000101206",1.63919600605733,-0.0116636544023761,0.743266341148044,-0.0156924291558265,0.987479766913283,0.999862803868047
"ENSMUSG00000042111",854.938564713965,-0.0739967477412555,0.106646126463394,-0.693853121488242,0.487774324805605,0.999862803868047
"ENSMUSG00000101711",2.74149543601619,-0.304960784856506,0.517107714293578,-0.589743251603031,0.555362793446247,0.999862803868047
"ENSMUSG00000026127",1465.76161597004,-0.0740222060276044,0.0979643461052653,-0.755603533024817,0.44988693703547,0.999862803868047
"ENSMUSG00000026126",2222.61221103345,0.107273940472884,0.0953650300265565,1.12487712155086,0.26064110801998,0.999862803868047
"ENSMUSG00000100280",57.5538241565438,0.0317605225520764,0.34630901261852,0.0917115102258761,0.92692725209829,0.999862803868047
"ENSMUSG00000101223",1.69639160399005,0.283366804282599,0.666488408155928,0.425163890046687,0.67071720572255,0.999862803868047
